created_at,tweet_id,text,name,screen_name,language,lat,long
5/31/2018 22:22,1.00E+18,"At 5:50 PM, 2 W Lawndale [Cleveland Co, NC] TRAINED SPOTTER reports HAIL of quarter size (E1.00 INCH). TRAINED SPOT… https://t.co/VLIR80cVAQ",IEMBot GSP,iembot_gsp,en,35.42,-81.59
5/31/2018 22:15,1.00E+18,Opened Traffic Signal - Timing Inquiry request via iphone at 4501 80 AV NE https://t.co/bF6P6oSaev. The lights at m… https://t.co/6qYZtUmZXD,311 Calgary,311calgary,en,51.12509435,-113.9700775
5/31/2018 22:06,1.00E+18,See a virtual tour of my listing on 9 Fir Trail #Ocala #FL  #realestate https://t.co/5xUD7UgBPX https://t.co/zvsyqk2cVd,Anthony White,Anthony54540506,en,29.136534,-82.026494
5/31/2018 21:19,1.00E+18,"Join the Charter Schools USA team! See our latest #job opening here: https://t.co/5OXE4l9M9w #Education #Orlando, FL #Hiring #CareerArc",TMJ- ORL Educ. Jobs,tmj_orl_edu,en,28.5383355,-81.3792365
5/31/2018 20:53,1.00E+18,Wrecks @ both exits in #Raleigh on I-440 EB at Lk Boone Trail - Exit 5 and at Rdg Rd - Exit 6 #traffic https://t.co/sFRv5PfpVM,Raleigh Traffic,TotalTrafficRDU,en,35.81548,-78.6906
5/31/2018 20:29,1.00E+18,See a virtual tour of my newest #listing 3944 TUMBLE WOOD TRAIL 104 #Tampa #FL  https://t.co/zK2TVj8X1s https://t.co/8zpj5Co5Qt,Christina Griffin,ChristinaGriff1,en,28.0815279,-82.4164519
5/31/2018 20:15,1.00E+18,"Rosé all weekend with us Sat.,  June 9 and Sun., June 10. The Meramec River Wine Trail is hosting the Rosé  All Day… https://t.co/CC7kmvgboo",St. James Winery,StJamesWinery,en,38.0099,-91.6092
5/31/2018 20:14,1.00E+18,"Want to work at Charter Schools USA? We're #hiring in #IndianTrail, NC! Click for details: https://t.co/5SGqdkItJ0… https://t.co/otGBj1MFwb",TMJ-CLT Educ. Jobs,tmj_clt_edu,en,35.0768141,-80.6692352
5/31/2018 19:56,1.00E+18,"Map: Mitchell Pond Trail
https://t.co/mldHPMLb97 https://t.co/AiN9HDxSXP",Andy Arthur,AndyArthur,en,43.671052,-74.741182
5/31/2018 19:39,1.00E+18,1 Black-throated Green Warbler (Setophaga virens) - South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035) - 2018-05-30 14:40,NotableBirdsTX,NotableBirdsTX,en,26.1400912,-97.1748233
5/31/2018 19:39,1.00E+18,1 Eastern Kingbird (Tyrannus tyrannus) - South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035) - 2018-05-30 14:40,NotableBirdsTX,NotableBirdsTX,en,26.1400912,-97.1748233
5/31/2018 19:39,1.00E+18,1 Red-eyed Vireo (Vireo olivaceus) - South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035) - 2018-05-30 14:40,NotableBirdsTX,NotableBirdsTX,en,26.1400912,-97.1748233
5/31/2018 19:10,1.00E+18,I'm at Silver Ridge Trail Stairs https://t.co/BFKq8kSGF9,Steven C Neighorn,scnr,en,45.53735433,-122.7791221
5/31/2018 19:04,1.00E+18,Cleared: Construction on #NY25A Both directions from Rocky Point Landing Road to Blackfoot Trail,511NY - Long Island,511nyLongIsland,en,40.9468,-72.928901
5/31/2018 19:04,1.00E+18,Updated: Construction on #NY25A Both directions from Rocky Point Landing Road to Blackfoot Trail https://t.co/dsDJDnwSKP,511NY - Long Island,511nyLongIsland,en,40.9468,-72.928901
5/31/2018 18:48,1.00E+18,See a virtual tour of our listing on 32 Ridge View Trail #Fenton #MI  #realestate https://t.co/RRUvBEJJYh https://t.co/klBH5CdLUY,RE/MAX CLASSIC of Mi,remaxclassicmi,en,42.773172,-83.738144
5/31/2018 18:37,1.00E+18,I'm at Cane River National Heritage Trail in LA https://t.co/7by82wnqkc,Diann,eccentricnomads,en,31.523914,-92.928935
5/31/2018 18:28,1.00E+18,Closed Road Repair request at 15365 SARCEE TR NW https://t.co/EsSmMBjsPK. No action required - close sr. location o… https://t.co/ZGZRI7Pdf3,311 Calgary,311calgary,en,51.17037148,-114.1697765
5/31/2018 18:16,1.00E+18,"Alarm (highrise Residential) [Scarborough]
Alton Towers Crcl
b/w East Highland Creek Trail / Goldhawk Trail
Dispatc… https://t.co/5xzcsG8DOA",Toronto Fire East,tofireE,en,43.8238879,-79.2775618
5/31/2018 18:16,1.00E+18,"Alarm (highrise Residential) [Scarborough]
Alton Towers Crcl
b/w East Highland Creek Trail / Goldhawk Trail
Dispatc… https://t.co/zVsi3TTBsW",Toronto Fire,tofire,en,43.8238879,-79.2775618
5/31/2018 18:02,1.00E+18,"Alarm (residential) [Scarborough]
Nahanni Ter
b/w Berner Trail / Berner Trail Park Trail
Dispatched: 31/05/18 @ 13:… https://t.co/s0BHHFpXOQ",Toronto Fire East,tofireE,en,43.8002781,-79.2251616
5/31/2018 18:02,1.00E+18,"Alarm (residential) [Scarborough]
Nahanni Ter
b/w Berner Trail / Berner Trail Park Trail
Dispatched: 31/05/18 @ 13:… https://t.co/rUhRHRSGSP",Toronto Fire,tofire,en,43.8002781,-79.2251616
5/31/2018 17:46,1.00E+18,Opened Sign on Street/Lane/Sidewalk- Request for new request via web at 6455 Macleod Trail SW Meadowlark Park… https://t.co/IGRRGdyupu,311 Calgary,311calgary,en,50.99825,-114.0735931
5/31/2018 17:22,1.00E+18,"Alarm (residential) [Scarborough]
Crow Trail
b/w Loradeen Crescent / Loradeen Crescent
Dispatched: 31/05/18 @ 13:16… https://t.co/gdzeMW4odI",Toronto Fire East,tofireE,en,43.81267,-79.2331113
5/31/2018 17:22,1.00E+18,"Alarm (residential) [Scarborough]
Crow Trail
b/w Loradeen Crescent / Loradeen Crescent
Dispatched: 31/05/18 @ 13:16… https://t.co/IVdjT1nZx9",Toronto Fire,tofire,en,43.81267,-79.2331113
5/31/2018 16:26,1.00E+18,Check out my #listing in #Sarasota #FL  #realestate #realtor https://t.co/OmaHxgrrIr https://t.co/SAvQy5WEIq,Tom Wentzel,TomWentzel4,en,27.3420962,-82.5460582
5/31/2018 16:24,1.00E+18,I would love to show you my #listing at 2134 E Trail Blazer Drive #Meridian #ID  #reales... https://t.co/UEwHj6OOep https://t.co/E2jjD7HJCr,TreasureValleyAgent,careyfarmer,en,43.647405,-116.367723
5/31/2018 16:13,1.00E+18,See a virtual tour of one of our newest #listings 320 Stagecoach Trail #Florence #MT  https://t.co/wmzcFgvlLt https://t.co/3ZaUDL6r37,BHHS Montana,bhhsmt,en,46.628976,-114.079273
5/31/2018 16:08,1.00E+18,I am looking for a buyer on 00 Spur Trail #Sonoita #AZ  #realestate https://t.co/oYCsufMxqn https://t.co/Ysi6kCOx7i,Charlie Kentnor,ckentnor,en,31.670019,-110.665043
5/31/2018 15:20,1.00E+18,I am looking for a buyer on 832 Camp Cypress Trail #Winnsboro #TX  #realestate https://t.co/r5vg60qVy3 https://t.co/lTfWvtoZ2y,Lyn Thomas,lythomas41,en,33.0383261,-95.2471869
5/31/2018 15:06,1.00E+18,"Accident cleared in #Bedford on 183 WB at Brown Trail, stopped traffic back to 121, delay of 14 mins #DFWTraffic https://t.co/4NzBppXRvr",Total Traffic DFW,TotalTrafficDFW,en,32.84003,-97.15945
5/31/2018 14:13,1.00E+18,"Accident. two left lanes blocked in #Bedford on 183 WB at Brown Trail, stopped traffic back to 121, delay of 14 mins #DFWTraffic",Total Traffic DFW,TotalTrafficDFW,en,32.84003,-97.15945
5/31/2018 14:04,1.00E+18,"$489,900 28395 N Finch Trail, #Queen Creek, #AZ - ***2 ACRE LOT***4 BEDROOM, 2.5 BATHS, 2738 SQFT, HUGE OPEN KITCHE… https://t.co/oyIP9c2r98",Real Estate Tech,pinputlistings,en,33.137231,-111.592653
5/31/2018 14:03,1.00E+18,Construction on #NY25A Both directions from Rocky Point Landing Road to Blackfoot Trail https://t.co/tGDQaM7q2N,511NY - Long Island,511nyLongIsland,en,40.9468,-72.928901
5/31/2018 13:27,1.00E+18,We're #hiring! Click to apply: 4th Grade Teacher - Renaissance Charter School at Chickasaw Trail -… https://t.co/jsjUJyxm6m,TMJ- ORL Educ. Jobs,tmj_orl_edu,en,28.5383355,-81.3792365
5/31/2018 13:14,1.00E+18,I Think Me &amp; Rosa Parks Would Have Enjoyed Out DART Trail Experience Today. Ask I gotta say it's I better not get tested for #Peudo lol,Antonio A Reyes,AmericanBeastCo,en,32.7880954,-96.7907132
5/31/2018 13:10,1.00E+18,Opened Debris on Street/Sidewalk/Boulevard request via iphone at 9646 MACLEOD TR S https://t.co/uiNwCJSATK. This wi… https://t.co/ropX6VtrPf,311 Calgary,311calgary,en,50.96639119,-114.0713747
5/31/2018 11:35,1.00E+18,I just finished trail running 6.83 km in 39m:31s with #Endomondo #endorphins https://t.co/JMskNgsGZZ,jasonvelocity,jason_velocity,en,39.08320156,-104.8880037
5/31/2018 10:56,1.00E+18,SB1029 [Engross] North Coast Railroad Authority: right-of-way: Great Redwood Trail Agency: Sonoma-Marin Area Rai... https://t.co/FWWUGcyl46,LegiScan CA,LegiScanCA,en,38.5767,-121.493766
5/31/2018 10:34,1.00E+18,Construction on #NY25A Both directions from Rocky Point Landing Road to Blackfoot Trail https://t.co/dsDJDnwSKP,511NY - Long Island,511nyLongIsland,en,40.9468,-72.928901
5/31/2018 9:34,1.00E+18,Opened Traffic Signal - Timing Inquiry request via web at 205 Sarcee Trail SW https://t.co/g6PKcyPfNs. Lights need… https://t.co/jgnZPEUMHk,311 Calgary,311calgary,en,51.0528392,-114.1642744
5/31/2018 6:31,1.00E+18,"At 9:20 PM, Stanardsville [Greene Co, VA] 911 CALL CENTER reports FLASH FLOOD. SPOTSWOOD TRAIL AT LAMBS LANE IS CLO… https://t.co/Xt9FSxBA7I",IEMBot LWX,iembot_lwx,en,38.3,-78.43
5/31/2018 4:11,1.00E+18,Opened Traffic Signal - Timing Inquiry request via iphone at 8101 METIS TR NE https://t.co/ZEfCr7jqvc. With the clo… https://t.co/KdhkIKKJ1N,311 Calgary,311calgary,en,51.12517952,-113.9703751
5/31/2018 3:26,1.00E+18,HB1351 [Passed] Signage For Old Spanish National Historic Trail https://t.co/xGmrPApE3r,LegiScan CO,LegiScanCO,en,39.739276,-104.984848
5/31/2018 2:51,1.00E+18,"At 9:30 PM, 2 NW North Garden [Albemarle Co, VA] EMERGENCY MNGR reports FLASH FLOOD. WATER RESCUE FOR DRIVER STRAND… https://t.co/7QDbecHvG2",IEMBot LWX,iembot_lwx,en,37.96,-78.66
5/31/2018 2:49,1.00E+18,Drinking a Wagon Trail Coffee Stout by @PrairiePrideBC at @prairiepridebc — https://t.co/ng4TJ8AP9c #photo,Scott Meis,Skottydoes,en,40.926,-98.3408
5/31/2018 2:42,1.00E+18,"I'm at Rio Hondo Bike Trail in Montebello, CA https://t.co/j9md1pIbkd",♔David R. Rubio♔ ,TheLastStar1,en,33.99093976,-118.1099047
5/31/2018 2:33,1.00E+18,Opened Road Repair request via iphone at 12685 MACLEOD TR S https://t.co/u2P5hnrgkl. Major pot hole south board mac… https://t.co/ExPbaFANB2,311 Calgary,311calgary,en,50.93806627,-114.0691931
5/31/2018 2:32,1.00E+18,"Natural Gas Leak [Scarborough]
Rainbow Ridge Avenue
b/w Lionhead Trail / Sheppard Avenue East
Dispatched: 30/05/18… https://t.co/WccbL6G7cc",Toronto Fire East,tofireE,en,43.80596,-79.1643735
5/31/2018 2:32,1.00E+18,"Natural Gas Leak [Scarborough]
Rainbow Ridge Avenue
b/w Lionhead Trail / Sheppard Avenue East
Dispatched: 30/05/18… https://t.co/RFnU0fTPE0",Toronto Fire,tofire,en,43.80596,-79.1643735
5/31/2018 2:15,1.00E+18,"At 9:30 PM, 2 NW North Garden [Albemarle Co, VA] EMERGENCY MNGR reports FLOOD. WATER RESCUE FOR DRIVER STRANDED IN… https://t.co/vn7hnn3lOV",IEMBot LWX,iembot_lwx,en,37.96,-78.66
5/31/2018 1:28,1.00E+18,"At 8:50 PM, Stanardsville [Greene Co, VA] 911 CALL CENTER reports FLOOD. ROADS CLOSED DUE TO FLOODING AT SPOTSWOOD… https://t.co/2bVtEkaxeF",IEMBot LWX,iembot_lwx,en,38.3,-78.43
5/31/2018 0:17,1.00E+18,"Shit Ton Of Moose Shit On Lye Brook Trail
Lye Brook Wilderness on 5/26/18
https://t.co/mZovWi8aFI https://t.co/V42Goij6wB",Andy Arthur,AndyArthur,en,42.61943054,-73.855015
5/30/2018 23:59,1.00E+18,"Weird.  Was following a trail of doctor posts - and got to this guy.  Apparently hes an actor - Patrick J. Adams

J… https://t.co/bfv4O88jIg",Wade Alan Heineman,WadeHeineman,en,42.65442276,-92.0395752
5/30/2018 23:57,1.00E+18,Opened Street Cleaning request via android at 5699 SHAGANAPPI TR NW https://t.co/dy0p2TgqxG. Please clear gravel fr… https://t.co/OIm2RXQrVE,311 Calgary,311calgary,en,51.102846,-114.143282
5/30/2018 23:56,1.00E+18,Long Trail Vermont IPA cans now available. https://t.co/FdhlgCodkS @LongTrailBeer #BeerMenus,Spring Beer&Wine,SpringBeerWine,en,39.0079243,-77.0404252
5/30/2018 23:04,1.00E+18,I would love to show you my #listing at TBD West Canelo Hills Trail B #Elgin #AZ  #reale... https://t.co/cdKaLgWSWO https://t.co/3rKSgi5MlV,Charlie Kentnor,ckentnor,en,31.424826,-110.442634
5/30/2018 22:56,1.00E+18,Drinking a Truck Trail by @alpinebeerco @ The Greeks — https://t.co/LlZcIMjDLa,Michelle D'Ovidio,MichelleDOvidio,en,40.0057,-75.2605
5/30/2018 22:36,1.00E+18,Crash blocking right lane on Hwy 169 SB at Pioneer Trail #traffic https://t.co/64cYOe9t99,TTN Minneapolis,TotalTrafficMSP,en,44.81868,-93.39808
5/30/2018 22:27,1.00E+18,Wreck blocking the right lane: delays both directions in #Raleigh on Wade Ave @ Dogwood Ln EB between Faircloth St and Dixie Trail #traffic,Raleigh Traffic,TotalTrafficRDU,en,35.80111,-78.68384
5/30/2018 22:02,1.00E+18,"Alarm (commercial/industrial) [Toronto]
Gerrard Street
b/w Pembroke Street / Allan Gardens Trail
Dispatched: 30/05/… https://t.co/X0uQAHYfbR",Toronto Fire South,tofireS,en,43.660946,-79.3735345
5/30/2018 22:02,1.00E+18,"Alarm (commercial/industrial) [Toronto]
Gerrard Street
b/w Pembroke Street / Allan Gardens Trail
Dispatched: 30/05/… https://t.co/bAkUZQ81s4",Toronto Fire,tofire,en,43.660946,-79.3735345
5/30/2018 21:25,1.00E+18,Check out my #listing in #Jacksonville #NC  #realestate #realtor https://t.co/00kkv9Xcj2 https://t.co/0sX0dWpgkx,Al Wagner,Ask4Al,en,34.680244,-77.475624
5/30/2018 21:19,1.00E+18,Can you recommend anyone for this #job? Elementary Art Teacher - Renaissance Charter School at Chickasaw Trail -… https://t.co/J2X5GNQtoj,TMJ- ORL Educ. Jobs,tmj_orl_edu,en,28.5383355,-81.3792365
5/30/2018 21:06,1.00E+18,"MED - MEDICAL at HOLGATE LN AT / DOGWOOD HOLGATE TRAIL, PORTLAND, OR [Portland Fire #RP18000042557] 13:48 #pdx911",Mult Co Fire/EMS log,pdxfirelog,en,45.489864,-122.517486
5/30/2018 21:00,1.00E+18,"$1,875,000 9828 N Fireridge Trail, #Fountain Hills, #AZ - VIEWS!, VIEWS! VIEWS! Exquisite custom home situated on a… https://t.co/W7HEmlzFJg",Real Estate Tech,pinputlistings,en,33.575904,-111.748638
5/30/2018 20:46,1.00E+18,I am looking for a buyer on 2715 Chestnut Knob Trail #Lenoir #NC  #realestate https://t.co/7oj6SD7dPn https://t.co/KKhG7q7J68,Melissa Benfield,acarslady,en,36.1071046,-81.5970572
5/30/2018 20:20,1.00E+18,Accident in #VirginiaBeach on S Plz Trail at Foxwood Dr #traffic https://t.co/nbYNxpCSYN,TTN Norfolk,TotalTrafficORF,en,36.8165,-76.1222
5/30/2018 20:15,1.00E+18,"INSPIRATION drives our team. We will motivate, innovate and evolve to ensure our continued growth. Grow with us as… https://t.co/zNUz1EN1PG",OK Cust. Srv. Jobs,tmj_OK_cstsrv,en,34.5845555,-97.9670338
5/30/2018 19:52,1.00E+18,Opened Sign on Street/Lane/Sidewalk-Repair/Replace request via iphone at 1141 85 ST SW https://t.co/E2H2gOQQrK. Cit… https://t.co/gniX55aJMp,311 Calgary,311calgary,en,51.0535569,-114.2110985
5/30/2018 19:46,1.00E+18,"Fire (alarm Waterfront Highrise) [Toronto]
Harbour Sq @ Martin Goodman Trail
Dispatched: 30/05/18 @ 15:37 EDT
[Stn:… https://t.co/3qIxNpqktQ",Toronto Fire South,tofireS,en,43.6399513,-79.3799596
5/30/2018 19:46,1.00E+18,"Fire (alarm Waterfront Highrise) [Toronto]
Harbour Sq @ Martin Goodman Trail
Dispatched: 30/05/18 @ 15:37 EDT
[Stn:… https://t.co/ZsZ5dNxidp",Toronto Fire,tofire,en,43.6399513,-79.3799596
5/30/2018 19:45,1.00E+18,"Slow traffic in #Raleigh on I-440 WB between Lk Boone Trail - Exit 5 and Hillsborough St - Exit 3, wreck @ exit 3... https://t.co/sFRv5PfpVM",Raleigh Traffic,TotalTrafficRDU,en,35.81548,-78.6906
5/30/2018 19:34,1.00E+18,Check out my #listing in #PortOrange #FL  #realestate #realtor https://t.co/coosjUEGjn https://t.co/5OW5ETMiFa,The Mark Card Team,MarkCardTeam,en,29.081471,-81.02167
5/30/2018 19:16,1.00E+18,"Hitting the gym (@ Schuylkill River Trail (SRT) in Pottstown, PA) https://t.co/ema4owmNz6",Teresa Baldwin,_greeneyedlady_,en,40.242812,-75.65287696
5/30/2018 19:04,1.00E+18,Cleared: Construction on #NY25A Both directions from NY 25A Bypass to Blackfoot Trail,511NY - Long Island,511nyLongIsland,en,40.945999,-72.9347
5/30/2018 19:02,1.00E+18,Updated: Construction on #NY25A Both directions from NY 25A Bypass to Blackfoot Trail https://t.co/8aKSDf2YBC,511NY - Long Island,511nyLongIsland,en,40.945999,-72.9347
5/30/2018 18:40,1.00E+18,Check out my #listing in #Holly #MI  #realestate #realtor https://t.co/r24HsLRV57 https://t.co/CxKi01BwGE,Dan Klavitter,dklavitter,en,42.7515,-83.616943
5/30/2018 18:37,1.00E+18,We are looking for a buyer on 4137 Tocasierra Trail #Flagstaff #AZ  #realestate https://t.co/JOidVm1xyT https://t.co/rmj4C3Mf3f,RE/MAX Fine Properties,remaxfineprop,en,35.2338087,-111.6482793
5/30/2018 18:13,1.00E+18,Trump hits campaign trail to endorse key foe of net neutrality rules https://t.co/DdDp6ElRGS #tech #law,Sal Mancuso,b8con,en,37.793372,-122.39711
5/30/2018 18:12,1.00E+18,"Fire Alarm (check Call) [North York]
Finch Avenue
b/w Weston Road / Lindylou Park Trail
Dispatched: 30/05/18 @ 14:0… https://t.co/DgIQluWY73",Toronto Fire West,tofireW,en,43.7520167,-79.5423094
5/30/2018 18:12,1.00E+18,"Fire Alarm (check Call) [North York]
Finch Avenue
b/w Weston Road / Lindylou Park Trail
Dispatched: 30/05/18 @ 14:0… https://t.co/PlcJDrst4v",Toronto Fire,tofire,en,43.7520167,-79.5423094
5/30/2018 18:08,1.00E+18,Check out my #listing in #Beulaville #NC  #realestate #realtor https://t.co/SiATJtfOqF https://t.co/uOMRLeHV5j,RealEstateKenz,RealEstateKenz,en,34.909364,-77.636472
5/30/2018 17:52,1.00E+18,"I'm at White Rock Creek Trail in Dallas, TX https://t.co/i73ofWVmOD",Brian Hennig,NrthTxsGuy,en,32.85466274,-96.72883051
5/30/2018 17:27,1.00E+18,Just Listed in #BlueRidge #GA. 159 Tilley Bend Trail! Please retweet!  https://t.co/F3pUXLs7Q0 https://t.co/SbN6XOL3dG,Nathan Fitts & Team,NathanFittsTeam,en,34.8031823,-84.249541
5/30/2018 17:16,1.00E+18,"Fire (grass/rubbish) [Toronto]
Salem Avenue
b/w Bartlett Parkette Trail / Lane South Davenport East Bartlett
Dispat… https://t.co/ND3kYltmjW",Toronto Fire South,tofireS,en,43.6702668,-79.436396
5/30/2018 17:16,1.00E+18,"Fire (grass/rubbish) [Toronto]
Salem Avenue
b/w Bartlett Parkette Trail / Lane South Davenport East Bartlett
Dispat… https://t.co/JYMFPOfGvs",Toronto Fire,tofire,en,43.6702668,-79.436396
5/30/2018 16:59,1.00E+18,"Graffiti Tracking: Peters Canyon Trail, Irvine, CA 92602, EE. UU.",594 Graffiti,594Graffiti,en,33.71895391,-117.7877149
5/30/2018 16:46,1.00E+18,"#getoutthere (@ Shanahan Ridge Trail in Boulder, CO) https://t.co/5B1mhR5o0t https://t.co/nrDCTNzpMX",Cheryl Fellows,cheryl303,en,39.96527564,-105.2862469
5/30/2018 16:41,1.00E+18,"Graffiti Tracking: Kern River Parkway Bike Trail, Bakersfield, CA 93311, USA",594 Graffiti,594Graffiti,en,35.34403449,-119.1210299
5/30/2018 16:08,1.00E+18,"Solid representation of the style. Still, it's Long Trail, so.. - Drinking a VT IPA by @LongTrailBeer at @dtcwine  — https://t.co/7zvCsHNqWa",Bob Emerson,BobmonBob,en,39.1154,-77.207
5/30/2018 16:07,1.00E+18,Blue Buffalo Wilderness Trail Toppers Wild Cuts Dog Gravy Snacks Variety Pack https://t.co/w1TBjwWM3x https://t.co/02pNrqkply,Rafael Padron,felo1810,es,25.7635876,-80.225399
5/30/2018 15:59,1.00E+18,"Graffiti Tracking: Kern River Parkway Bike Trail, Bakersfield, CA 93311, USA",594 Graffiti,594Graffiti,en,35.35081673,-119.124089
5/30/2018 15:57,1.00E+18,Drinking a Trail Angel Weiss by @dbbrewingco at @buschgardensva — https://t.co/zvk9O2i9Rc,Geoff S.,aaroncorasdad,en,37.2359,-76.6477
5/30/2018 15:41,1.00E+18,See a virtual tour of my listing on 11433 Kingsborough Trail #CottageGrove #MN  #realestate https://t.co/mUMGyX6HTr https://t.co/mdh8euS38c,Joe Holmes,HolmesGroupMN,en,44.784733,-92.887277
5/30/2018 15:01,1.00E+18,We're #hiring! Read about our latest #job opening here: Physical Education Teacher-Renaissance Charter School at Ch… https://t.co/Q97BsHM30X,CSUSA Careers,CSUSACareers,en,26.2128609,-80.2497707
5/30/2018 14:37,1.00E+18,"Lye Brook Trail
Lye Brook Wilderness on 5/26/18
https://t.co/C3xFc9U9W0 https://t.co/pbXzDFw1Vz",Andy Arthur,AndyArthur,en,43.106341,-72.974296
5/30/2018 14:32,1.00E+18,"Want to work in #Jacksonville, FL? View our latest opening: https://t.co/lMzStEFPfy #Education #Job #Jobs #Hiring #CareerArc",TMJ-JAX Educ. Jobs,tmj_jax_edu,en,30.3321838,-81.655651
5/30/2018 14:19,1.00E+18,"Interested in a #job in #Duncan, OK? This could be a great fit: https://t.co/yTY02JduHA #cook #Hiring #CareerArc",TMJ-OK HRTA Jobs,tmj_ok_hrta,en,34.5845555,-97.9670338
5/30/2018 14:12,1.00E+18,"Want to work at Meijer? We're #hiring in #Charlotte, MI! Click for details: https://t.co/H0F9PSvCHq #Retail #Job #Jobs #CareerArc",TMJ-KAL Retail Jobs,tmj_KAL_retail,en,42.5553647,-84.8141567
5/30/2018 14:02,1.00E+18,Construction on #NY25A Both directions from NY 25A Bypass to Blackfoot Trail https://t.co/O8v1t4Yj6o,511NY - Long Island,511nyLongIsland,en,40.945999,-72.9347
5/30/2018 13:44,1.00E+18,Opened Street Cleaning request via android at 22 BARCLAY WK SW https://t.co/UElf5GVjX6. Bow trail and the sidewalk… https://t.co/qefzpfFbaO,311 Calgary,311calgary,en,51.0544,-114.0669
5/30/2018 13:37,1.00E+18,Check out my #listing in #Valrico #FL  #realestate #realtor https://t.co/jgrKbtPj7G https://t.co/Iuvvzu7X4o,The Property Shoppe,TheHomeSellers,en,27.901207,-82.21315
5/30/2018 13:27,1.00E+18,Opened City Owned Tree Concern request via web at Macleod Trail SE &amp; Sun Valley Blvd https://t.co/mImazNQa7Z. Trees… https://t.co/6pG5S3kcfV,311 Calgary,311calgary,en,50.90534588,-114.06104
5/30/2018 13:27,1.00E+18,Can you recommend anyone for this #job? Physical Education Aide - Renaissance Charter School at Chickasaw Trail -… https://t.co/4q2sk8puxQ,TMJ- ORL Educ. Jobs,tmj_orl_edu,en,28.5383355,-81.3792365
5/30/2018 12:41,1.00E+18,"🎵 (@ Chicago Lakefront Trail in Chicago, IL) https://t.co/WbZUgGsCvO",James Feeley III,JamesFeeley,en,41.90436916,-87.62403488
5/30/2018 12:18,1.00E+18,"Ease on down, ease on down (@ Northwest Branch Trail at Kemp Mill Rd. in Silver Spring, MD) https://t.co/tiikld87A4",matterlightblooming phenomena,voidwhichbinds,en,39.04677978,-77.01127632
5/30/2018 12:16,1.00E+18,SR0132 [NEW] A resolution to support the designation of the Flint River Water Trail and the Shiawassee River Wate... https://t.co/bDIwWIY1rq,LegiScan MI,LegiScanMI,en,42.73347,-84.5553
5/30/2018 11:48,1.00E+18,Road construction in #CoeurDAlene on I-90 WB between Mullan Trail Rd and N Huetter Rd #traffic https://t.co/eeH42LXmRL,TTN Spokane,TotalTrafficSPO,en,47.65533,-116.7272
5/30/2018 10:08,1.00E+18,Construction on #NY25A Both directions from NY 25A Bypass to Blackfoot Trail https://t.co/8aKSDf2YBC,511NY - Long Island,511nyLongIsland,en,40.945999,-72.9347
5/30/2018 8:00,1.00E+18,The Sammamish River Trail is too easy. https://t.co/aZeu54jtDN,竹下E本,takenji_ebooks,en,47.7527576,-122.1666476
5/30/2018 7:56,1.00E+18,H361 [Engross] Coastal Crescent Trail/State Parks System https://t.co/Gqr1gUCB22,LegiScan NC,LegiScanNC,en,35.780498,-78.63911
5/30/2018 6:38,1.00E+18,Who says you can't choose your family? We believe in exceeding our employees' expectations by treating them like fa… https://t.co/1tDTnrlQb8,Traditions Spirits,Trad_Spirits,en,34.5845555,-97.9670338
5/30/2018 6:03,1.00E+18,4 Rufous-crowned Sparrow (Aimophila ruficeps) - Stile Ranch Trail - 2018-05-29 11:42 https://t.co/UOLA4ktne2,NotableBirdsCA,NotableBirdsCA,en,37.2064999,-121.804229
5/30/2018 5:48,1.00E+18,"$1,350,000 9929 E Quarry Trail, #Scottsdale, #AZ - Outstanding opportunity for a stunning new custom home! Construc… https://t.co/3Z4IAl0Xhy",Real Estate Tech,pinputlistings,en,33.747472,-111.866588
5/30/2018 5:02,1.00E+18,"Fire (grass/rubbish) [Toronto]
Bloor Street
b/w Christie Pits Trail / Christie Pits Trail
Dispatched: 30/05/18 @ 00… https://t.co/v1vAqPAsJh",Toronto Fire South,tofireS,en,43.6645888,-79.4206809
5/30/2018 5:02,1.00E+18,"Fire (grass/rubbish) [Toronto]
Bloor Street
b/w Christie Pits Trail / Christie Pits Trail
Dispatched: 30/05/18 @ 00… https://t.co/sqtSrpWKT8",Toronto Fire,tofire,en,43.6645888,-79.4206809
5/30/2018 4:14,1.00E+18,"I'm at End Of The Trail 3 in Centralia, WA https://t.co/Cpt78Asz8o",Jonathan Beddall,jonathanbeddall,en,46.79229259,-123.0109868
5/30/2018 3:40,1.00E+18,"$2,190,000 9744 N Fireridge Trail, #Fountain Hills, #AZ - Stunning new spec home located on the 5th hole of Fireroc… https://t.co/E5HNMuS9fH",Real Estate Tech,pinputlistings,en,33.575217,-111.748755
5/30/2018 2:32,1.00E+18,"I'm at Bloomingdale Trail — @The606Chicago in Chicago, IL https://t.co/6aRGJJbpvE",Saud A,SAuuuD,en,41.91394358,-87.68550432
5/30/2018 1:59,1.00E+18,I would love to show you my #listing at TBD West Canelo Hills Trail A #Elgin #AZ  #reale... https://t.co/0iVYMSTXzv https://t.co/1dvO9swwvm,Charlie Kentnor,ckentnor,en,31.42479,-110.44229
